H
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.43470054935792574,0.8115668497860178,1.2462673991438158,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835,1.623133699571835
0.0,0.04337568669862595,0.6086751373395134,0.6520508240381939,1.2173502746788762,1.2607259613776112,1.8260254120183896,1.8694010987156688,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127,2.4347005493591127
0.0,0.0,0.5410445665239509,0.5410445665239509,1.082089133048048,1.082089133048048,1.6231336995720516,1.6231336995720516,2.1641782660961204,2.1641782660961204,2.705222832619418,2.705222832619418,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107,3.2462673991440107
0.0,0.0,0.5072292811197797,0.5072292811129707,1.0144585622285014,1.0144585622319162,1.5216878433541645,1.5216878433478973,2.0289171244611675,2.028917124461576,2.536146405578681,2.5361464055790877,3.043375686692859,3.043375686696686,3.5506049678194342,3.550604967811149,4.057834248926357,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594,4.0578342489266594
0.0,0.0,0.4869401098728019,0.48694010986700953,0.9738802197318979,0.9738802197518263,1.4608203296238642,1.4608203296216713,1.947760439487698,1.9477604394851293,2.434700549365253,2.434700549365811,2.92164065923754,2.92164065923754,3.408580769109267,3.408580769109267,3.8955208789811127,3.8955208789811127,4.382460988834943,4.382460988860991,4.869401098705862,4.869401098729915,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125,5.356341208577125
0.0,0.0,0.4734139957100244,0.4734139957103911,0.9468279914170303,0.9468279914170303,1.420241987125435,1.420241987125435,1.8936559828339006,1.8936559828339006,2.3670699785425504,2.3670699785425504,2.840483974261003,2.8404839742411587,3.313897969959321,3.3138979699610824,3.7873119656696588,3.7873119656589953,4.260725961375471,4.26072596137853,4.734139957085922,4.734139957085106,5.2075539527944095,5.207553952793012,5.680967948501737,5.680967948503194,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773,6.154381944211773
0.0,0.0,0.4637524855918683,0.4637524855918683,0.92750497118399,0.92750497118399,1.3912574567759277,1.3912574567759277,1.8550099423683242,1.855009942367926,2.3187624279603645,2.3187624279598116,2.782514913552436,2.7825149135517124,3.2462673991444495,3.246267399143806,3.7100198847363357,3.7100198847358046,4.173772370328244,4.173772370327668,4.637524855920208,4.63752485591984,5.101277341512049,5.101277341512049,5.565029827103945,5.565029827105046,6.02878231269565,6.02878231269565,6.492534798288238,6.492534798288238,6.956287283878916,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461,6.956287283880461
0.0,0.0,0.4565063530088356,0.4565063530014131,0.9130127060130251,0.9130127060065654,1.3695190590167432,1.369519059013291,1.8260254120184496,1.8260254120200086,2.282531765023248,2.282531765023248,2.7390381180288266,2.7390381180277474,3.195544471033003,3.195544471032441,3.6520508240377128,3.652050824037256,4.108557177042558,4.108557177041519,4.565063530047783,4.565063530044918,5.0215698830528135,5.021569883049613,5.478076236059346,5.478076236052463,5.934582589062657,5.934582589059754,6.391088942064515,6.391088942065759,6.847595295068784,6.84759529507092,7.304101648074866,7.304101648074866,7.760608001079445,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064,7.760608001080064
0.0,0.18843315021535137,0.4508704721034563,0.6393036223185884,0.901740944206807,1.0901740944218699,1.3526114163102119,1.5410445665250854,1.803481888413646,1.9919150386283273,2.254352360517078,2.4427855107311767,2.705222832620728,2.893655982834515,3.1560933047240707,3.344526454937831,3.6069637768272385,3.7953969270413355,4.0578342489305825,4.246267399144562,4.508704721033951,4.697137871247884,4.9595751931373,5.1480083433512105,5.410445665240539,5.598878815454688,5.861316137343761,6.049749287558081,6.312186609447005,6.500619759661514,6.763057081550089,6.9514902317650105,7.213927553653452,7.402360703868326,7.664798025756801,7.853231175971599,8.115668497860026,8.304101648075068,8.566538969963304,8.754972120178437,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583,9.017409442066583
