-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.21735027467896287,0.18843315021404605,0.21735027467889903,0.1884331502140096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.014458562232875317,0.18843315021362914,0.01445856223289353,0.18843315021356072,0.014458562232911703,0.18843315021359275,0.014458562232426378,0.18843315021448134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.13526114163098774,0.0,0.1352611416310243,0.0,0.1352611416310009,0.0,0.13526114163101724,0.0,0.13526114163082442,0.0,0.13526114163114816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.10144585622395594,-1.3617874790242863e-12,0.10144585622310612,6.829952633995263e-13,0.10144585622444967,-1.2534634750109908e-12,0.10144585622265401,8.171013592018967e-14,0.10144585622342103,8.140854136830456e-14,0.10144585622275426,7.653686315307419e-13,0.10144585622454966,-1.6570276750759828e-12,0.10144585622304157,6.05620974818601e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.08115668497880031,-9.653891278301893e-13,0.08115668497748141,3.321384833832062e-12,0.081156684978673,-3.654863686588569e-13,0.08115668497767109,-4.280810645021912e-13,0.0811566849800206,9.299261555736449e-14,0.08115668497862157,0.0,0.08115668497862119,0.0,0.08115668497864095,0.0,0.08115668497563847,4.341323340355761e-12,0.08115668497414516,4.008816021538479e-12,0.08115668497453497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.06763057081571777,5.238631194797128e-14,0.06763057081523417,0.0,0.06763057081548639,0.0,0.06763057081549506,0.0,0.06763057081552144,0.0,0.06763057081692178,-2.8349086258079532e-12,0.06763057081688038,2.5158608506790377e-13,0.06763057081551092,-1.523339334490997e-12,0.06763057081663941,4.3711107103144784e-13,0.06763057081534171,-1.1664103948459767e-13,0.06763057081561474,-1.9952103945437662e-13,0.06763057081553199,2.082108619952893e-13,0.06763057081551131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.05796906069898354,0.0,0.05796906069901521,0.0,0.05796906069899223,0.0,0.05796906069904956,-4.9767929688722333e-14,0.05796906069905481,-6.908628228451892e-14,0.05796906069907803,-9.044648394079437e-14,0.05796906069909216,-8.042142255448751e-14,0.05796906069906622,-6.638458899162924e-14,0.057969060699054914,-7.207611281650986e-14,0.05796906069906749,-4.6001375324107906e-14,0.05796906069902623,0.0,0.05796906069898696,1.375625943877812e-13,0.05796906069882552,0.0,0.057969060699073476,0.0,0.05796906069883467,1.9318386963713584e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.05072292811209284,-8.247122041972501e-13,0.05072292811240133,-7.177481413315543e-13,0.05072292811224197,-3.835680759435647e-13,0.05072292811168428,1.7323373731083206e-13,0.05072292811147105,0.0,0.05072292811173096,-1.1990605542957026e-13,0.050722928111695084,-6.242703018825296e-14,0.0507229281116968,-5.0760014123009795e-14,0.05072292811170019,-1.1543879910296087e-13,0.05072292811180717,-3.18301192564748e-13,0.05072292811198845,-3.5561471349230087e-13,0.050722928112192464,-7.646939058461991e-13,0.05072292811224374,-3.2267362641524933e-13,0.050722928111640204,1.3814851020843866e-13,0.050722928111447206,2.3737835359725324e-13,0.050722928111549576,0.0,0.050722928111619985,6.887799354688386e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.018843315021535138,0.026243732188810494,0.01884331502151321,0.026243732188821846,0.01884331502150629,0.026243732188834187,0.018843315021487367,0.026243732188856072,0.018843315021468125,0.026243732188875053,0.018843315021409863,0.026243732188955142,0.018843315021378725,0.026243732188955596,0.01884331502137605,0.026243732188940726,0.01884331502140976,0.026243732188924666,0.018843315021398035,0.026243732188938766,0.018843315021393355,0.026243732188941587,0.01884331502139104,0.026243732188932955,0.0188433150214148,0.02624373218890733,0.018843315021431946,0.02624373218889251,0.01884331502145075,0.026243732188857522,0.018843315021492137,0.02624373218884413,0.01884331502148738,0.026243732188847544,0.018843315021479748,0.026243732188842763,0.01884331502150418,0.026243732188823556,0.018843315021513214,0.02624373218881466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
